Price,Close,High,Low,Open,Volume,Adj Close,Daily_Return,Log_Return,Rolling_Volatility,Rolling_Mean
Ticker,BND,BND,BND,BND,BND,,,,,
Date,,,,,,,,,,
2017-10-05,65.27838897705078,65.34227924843503,65.23047431996841,65.34227924843503,2859800,65.27838897705078,-0.0007340185418805989,-0.0007342880653887501,0.0015596303958922558,65.48116633097331
2017-10-06,65.20650482177734,65.26240727557744,65.10268162692681,65.15858408072691,1860000,65.20650482177734,-0.001101193770249309,-0.0011018005295897644,0.0015503257396948594,65.47481943766276
2017-10-09,65.2704086303711,65.27839034477763,65.20651835764819,65.2145061649665,987800,65.2704086303711,0.0009800219896529683,0.0009795420816242205,0.0015440189425440793,65.46795145670573
2017-10-10,65.30233001708984,65.39816540026179,65.26240317711745,65.28636049968291,4719400,65.30233001708984,0.0004890636873369214,0.000488944134669443,0.0015440638774090912,65.46108754475911
2017-10-11,65.33430480957031,65.35028042714102,65.2943779514693,65.31034747612713,1249500,65.33430480957031,0.0004896424441838132,0.0004895226084384225,0.0015318277226059646,65.45290349324544
2017-10-12,65.39020538330078,65.3981931918538,65.30235776795567,65.37423585910744,1723400,65.39020538330078,0.0008556083039898965,0.0008552424798582068,0.0015422332215032177,65.44684677124023
2017-10-13,65.52594757080078,65.53392928325135,65.43011218520151,65.49400244226769,1772800,65.52594757080078,0.002075879509848777,0.002073727849190041,0.0015837433317541555,65.44345982869466
2017-10-16,65.46210479736328,65.50203166730832,65.41419011626337,65.48606213791325,1471500,65.46210479736328,-0.0009743128608482587,-0.000974787812149501,0.0015648419782868868,65.44155807495117
2017-10-17,65.47008514404297,65.48605467161731,65.39820703767347,65.40619484791765,1381100,65.47008514404297,0.0001219078840253296,0.00012190045386309326,0.00135392993409075,65.43088938395182
2017-10-18,65.36626434326172,65.37425215380573,65.31834966582615,65.34230700454394,1522900,65.36626434326172,-0.0015857746412401008,-0.0015870333126686471,0.0013497613076572969,65.42047958374023
2017-10-19,65.39818572998047,65.49402114294386,65.36624059232601,65.41416134526371,1515800,65.39818572998047,0.0004883465047218483,0.00048822730237396564,0.001204010811516372,65.40422693888347
2017-10-20,65.23849487304688,65.28640955417963,65.19856191015978,65.27842174301927,1935600,65.23849487304688,-0.002441823961186529,-0.002444810075349091,0.0012606521822527757,65.38504180908203
2017-10-23,65.29438781738281,65.34230249150903,65.2704304803197,65.2704304803197,2649700,65.29438781738281,0.0008567479130949796,0.0008563811140895874,0.001165961667444116,65.37436040242513
2017-10-24,65.18257904052734,65.23049371185391,65.15861561195062,65.19056075713948,2287200,65.18257904052734,-0.001712379587173407,-0.0017138473849559917,0.0011765808083885447,65.36314112345377
2017-10-25,65.12667083740234,65.13465255331317,65.05479274381453,65.0947256950203,1576700,65.12667083740234,-0.0008577169536393425,-0.0008580850032956255,0.0011673818232324404,65.35271453857422
2017-10-26,65.0467758178711,65.16656852495228,65.03080630028502,65.15858071970415,1915600,65.0467758178711,-0.0012267634519614878,-0.0012275165422170956,0.0011738316948616205,65.33829650878906
2017-10-27,65.19054412841797,65.19054412841797,65.07075748065658,65.10269652478503,1734400,65.19054412841797,0.00221022961921169,0.0022077906548465787,0.0012540069127381982,65.3284055074056
2017-10-30,65.34228515625,65.3582546790841,65.25443754838196,65.28638268696236,1542600,65.34228515625,0.0023276539544312413,0.0023249491643625225,0.0013274023656362985,65.32516606648763
2017-10-31,65.30233001708984,65.3662202725378,65.30233001708984,65.35823246737928,1977100,65.30233001708984,-0.0006114744696273933,-0.0006116614963861747,0.0013254617347158843,65.32218933105469
2017-11-01,65.34477996826172,65.40080096728992,65.24073660875867,65.29675760778686,1596000,65.34477996826172,0.0006500526269241913,0.0006498414342345913,0.0013222690190047063,65.3224858601888
2017-11-02,65.40880584716797,65.46482684631222,65.3767929753954,65.40880584716797,2373200,65.40880584716797,0.0009798162751080142,0.0009793365684655426,0.0013331403698149018,65.32544886271158
2017-11-03,65.46479797363281,65.46479797363281,65.34475128388898,65.44078375102143,1370500,65.46479797363281,0.0008560334612386367,0.0008556672735596265,0.0013304213836105496,65.32815221150716
2017-11-06,65.5128173828125,65.53682550075936,65.46480114691877,65.5128173828125,1336700,65.5128173828125,0.0007335149678309172,0.000733246077209064,0.0012745096188081975,65.32767435709636
2017-11-07,65.53685760498047,65.53685760498047,65.46483321585765,65.47283185520581,2450800,65.53685760498047,0.0003669544850666284,0.0003668871737358662,0.0012729509907156748,65.32906036376953
2017-11-08,65.48882293701172,65.54484392585947,65.46481481405267,65.51283105997078,2312700,65.48882293701172,-0.0007329412749429443,-0.0007332100077174534,0.0011446152261910655,65.3354871114095
2017-11-09,65.42479705810547,65.45680992392217,65.36077132647208,65.42479705810547,2115800,65.42479705810547,-0.0009776611646820088,-0.0009781393870768556,0.0011608916470719488,65.33924865722656
2017-11-10,65.16069030761719,65.26473363969693,65.16069030761719,65.24872415514804,1724400,65.16069030761719,-0.004036798925852514,-0.004044968792788747,0.0013805400059504298,65.33394114176433
2017-11-13,65.168701171875,65.2647397707022,65.16069642884858,65.2567350276758,1698500,65.168701171875,0.00012294013798808123,0.00012293258146864366,0.0013797432505698454,65.32975158691406
2017-11-14,65.24873352050781,65.24873352050781,65.17670914718796,65.20071727162791,1659300,65.24873352050781,0.0012280795411547807,0.001227326068295058,0.0013964376249910914,65.32716471354166
2017-11-15,65.4007797241211,65.40878446590533,65.26472964293387,65.33675400150511,2859400,65.4007797241211,0.0023302552464945503,0.002327544412211416,0.0014619360452828838,65.32964604695638
2017-11-16,65.31277465820312,65.37680040902826,65.28076178279055,65.32877804299358,1637000,65.31277465820312,-0.0013456271666667519,-0.0013465333359044386,0.001477271650759861,65.33079223632812
2017-11-17,65.37679290771484,65.4168044180159,65.34478003597542,65.37679290771484,2257700,65.37679290771484,0.0009801796026389642,0.0009796995402848578,0.001471732135530101,65.33646850585937
2017-11-20,65.33677673339844,65.38479298915169,65.30476386095258,65.34478147796769,1528300,65.33677673339844,-0.0006120853063700249,-0.0006122727070552009,0.0014671548212009304,65.33868077596028
2017-11-21,65.3927993774414,65.4568251239425,65.31277024723066,65.4088088669823,1925700,65.3927993774414,0.0008574442579492025,0.0008570768626204681,0.0014726182678279898,65.34169642130534
2017-11-22,65.52885437011719,65.5368591154814,65.40080897344822,65.40881371881244,1631900,65.52885437011719,0.0020805806445214348,0.0020784192340855137,0.0015170758182991098,65.3481814066569
2017-11-24,65.5128173828125,65.52882075950089,65.47279978234869,65.49680790029555,837000,65.5128173828125,-0.0002447316904718999,-0.0002447616421589115,0.0015114744283186118,65.35226847330729
2017-11-27,65.48882293701172,65.53683918292982,65.45681007112303,65.52083580290041,1516900,65.48882293701172,-0.0003662557459644944,-0.000366322833981635,0.0014643882997195383,65.35103098551433
2017-11-28,65.48882293701172,65.58485542884793,65.48882293701172,65.54484392585947,1846700,65.48882293701172,0.0,0.0,0.001453205984817531,65.35192159016927
2017-11-29,65.32877349853516,65.37679586122928,65.30476537010372,65.34478298804362,1837400,65.32877349853516,-0.002443919913333925,-0.0024469111601776537,0.0015206157749489359,65.34721120198567
2017-11-30,65.23273468017578,65.36878479869242,65.19271706610353,65.35278141656191,3044100,65.23273468017578,-0.0014700845158455156,-0.0014711661502800363,0.0015167834008805942,65.34276021321615
2017-12-01,65.40760040283203,65.60808962046548,65.23919019423339,65.35948494850253,2384800,65.40760040283203,0.0026806437521527116,0.0026770572347103723,0.0015952457951181056,65.34307403564453
2017-12-04,65.4155502319336,65.42357150504208,65.32733458305634,65.36743483016006,1834000,65.4155502319336,0.0001215428949021824,0.00012153550916298182,0.001526792870166903,65.34897588094076
2017-12-05,65.49576568603516,65.5037869617251,65.36745586719924,65.43160771739687,1763900,65.49576568603516,0.001226244429912482,0.001225493206271359,0.0015346493051083554,65.3556884765625
2017-12-06,65.56794738769531,65.64012051628778,65.55190483571418,65.55992611170475,1509300,65.56794738769531,0.0011020819575753293,0.00110147511107685,0.001505545799103885,65.36853408813477
2017-12-07,65.4797134399414,65.60000807247722,65.41555548679707,65.4797134399414,1641000,65.4797134399414,-0.0013456872034164347,-0.0013465934535518656,0.0015199079700952793,65.38030217488607
2017-12-08,65.45565795898438,65.50377336625628,65.41555770729819,65.44763668495926,1368300,65.45565795898438,-0.00036737303346778827,-0.00036744053147245195,0.0015004275043563713,65.39393157958985
2017-12-11,65.40760040283203,65.51987387523113,65.39156395753731,65.4878009846417,1780800,65.40760040283203,-0.000734200184534961,-0.0007344698414866477,0.0014608538797978487,65.40116678873697
2017-12-12,65.39958190917969,65.39958190917969,65.32740261291552,65.3915606277181,2962800,65.39958190917969,-0.00012259268957981462,-0.0001226002046777875,0.0013999227517832306,65.4030766805013
2017-12-13,65.58399963378906,65.64013634237604,65.4075682301036,65.45568977920841,2095400,65.58399963378906,0.0028198609108154304,0.0028158925614157476,0.0014833787769472683,65.4124656677246
2017-12-14,65.60804748535156,65.61606876207014,65.4556799383472,65.49577408505722,1998800,65.60804748535156,0.00036667253746003325,0.00036660532951353987,0.0014809490150957086,65.4212412516276
2017-12-15,65.61605834960938,65.62407962505507,65.49576369168574,65.56794293381611,2781800,65.61605834960938,0.0001221018543433594,0.00012209440051868674,0.0014723331703475888,65.42814966837565
2017-12-18,65.51183319091797,65.5920276230416,65.47975419437992,65.5920276230416,1946900,65.51183319091797,-0.001588409321024442,-0.00158967218057909,0.0014968582326592222,65.42971750895182
2017-12-19,65.3113021850586,65.41555426814661,65.2471442331095,65.41555426814661,3307700,65.3113021850586,-0.0030609890777285598,-0.0030656834869333557,0.0015922065584949524,65.42300033569336
2017-12-20,65.18299865722656,65.25517789648349,65.15894095028766,65.18299865722656,2325500,65.18299865722656,-0.001964491956820691,-0.001966424102015383,0.0016251134896490289,65.4112050374349
2017-12-21,65.22308349609375,65.26317762536719,65.17496197515135,65.20704094963337,3103400,65.22308349609375,0.0006149584967389821,0.0006147694872473185,0.001627905879259365,65.40234705607097
2017-12-22,65.25517272949219,65.27923043452617,65.21507247547574,65.23110890601848,2566700,65.25517272949219,0.0004919919709156506,0.0004918709825478384,0.0016237575847418044,65.39669291178386
2017-12-26,65.3202896118164,65.35245198817891,65.26400698676854,65.31225361848533,1696400,65.3202896118164,0.0009978807748185492,0.0009973832227690793,0.001452401444456581,65.40201288859049
2017-12-27,65.52134704589844,65.54546731195305,65.32033664964271,65.39270358215701,1708000,65.52134704589844,0.0030780242291770232,0.0030732968108539006,0.0015520251335267461,65.41376775105795
2017-12-28,65.48113250732422,65.50525276743362,65.43288585275647,65.4972106359475,2235000,65.48113250732422,-0.0006137623902336964,-0.0006139508194739945,0.001545595834438678,65.42151438395182
2017-12-29,65.58563232421875,65.58563232421875,65.49718731241357,65.52934969255607,2531500,65.58563232421875,0.0015958767494261838,0.0015946046913119859,0.0015148877015841939,65.42767613728842
2018-01-02,65.40071105957031,65.52936060155724,65.3042300374279,65.48915608609937,3104500,65.40071105957031,-0.002819539251131875,-0.00282352163935431,0.001585483212449295,65.43060735066732
2018-01-03,65.45701599121094,65.47309412075384,65.36052881090554,65.47309412075384,2216700,65.45701599121094,0.0008609223161095692,0.0008605519350566799,0.001583208242903241,65.43328145345052
2018-01-04,65.42481994628906,65.42481994628906,65.32833281561216,65.39265756939676,2152400,65.42481994628906,-0.000491865454517515,-0.0004919864600107636,0.0015816467102246496,65.43621622721354
2018-01-05,65.33635711669922,65.41675996981935,65.28811049735155,65.40871784420399,4257400,65.33635711669922,-0.0013521295077688622,-0.0013530444597204382,0.001593960561501999,65.43433481852213
2018-01-08,65.34441375732422,65.3926603919182,65.29617325707665,65.3926603919182,2587300,65.34441375732422,0.00012331022084088872,0.00012330261876054318,0.0015439696439949696,65.42818679809571
2018-01-09,65.15148162841797,65.31229360869443,65.13540349756522,65.28013121263913,2725200,65.15148162841797,-0.0029525420431922855,-0.0029569093940939348,0.0016299150988557172,65.41614227294922
2018-01-10,65.15946197509766,65.16750410007317,64.98257203170017,65.03081251286531,3411400,65.15946197509766,0.00012248910508594335,0.00012248160390804642,0.0016304633204191066,65.40516357421875
2018-01-11,65.15946197509766,65.22378670621384,65.09513724398148,65.1353417345151,3381600,65.15946197509766,0.0,0.0,0.0016304633204191066,65.39418487548828
2018-01-12,65.15148162841797,65.22384855312983,65.07912083805591,65.12736136496395,2829100,65.15148162841797,-0.0001224741033426513,-0.00012248160390806903,0.0015727288388420143,65.38827514648438
2018-01-16,65.19969940185547,65.28010843110737,65.15145889178247,65.24794604627614,4300500,65.19969940185547,0.0007400871358920202,0.0007398134064550944,0.0015575142283333167,65.38717397054036
2018-01-17,65.1273422241211,65.22382938392951,65.1112640979937,65.1595046107239,3674600,65.1273422241211,-0.0011097777811582832,-0.0011103940405028693,0.001483209481081514,65.37783203125
2018-01-18,64.99870300292969,65.04694965767202,64.96654674556677,64.98262487424823,2528400,64.99870300292969,-0.001975195314261713,-0.0019771485850110814,0.001519321049454313,65.36393712361654
2018-01-19,64.86202239990234,64.96655171454817,64.84594426999115,64.94242531815722,2148300,64.86202239990234,-0.002102820467374311,-0.002105034498684725,0.001532175787264233,65.3428123474121
2018-01-22,64.81377410888672,64.9343815389908,64.81377410888672,64.91026127983973,5473200,64.81377410888672,-0.0007438604167806506,-0.000744137218216744,0.0015098789002199336,65.31767323811849
2018-01-23,64.98259735107422,65.01475972916384,64.90219447302337,64.9504349729846,2442900,64.98259735107422,0.0026047432742286603,0.002601356809772005,0.0015931253842030322,65.30110270182291
2018-01-24,64.91027069091797,64.92634882123355,64.82986163629124,64.90222855858538,1709700,64.91027069091797,-0.0011130158396946976,-0.0011136357018113252,0.001600773113975651,65.28292312622071
2018-01-25,65.08712005615234,65.09516218420909,64.85395355162396,64.91023617932846,2537700,65.08712005615234,0.0027245205319890164,0.002720815753562066,0.0016888827161238207,65.27224044799804
2018-01-26,64.96651458740234,65.02279721145123,64.90218983581906,65.01475508391684,1590200,64.96651458740234,-0.0018529851781112772,-0.00185470407887306,0.0017167966644947596,65.25780487060547
2018-01-29,64.87808227539062,64.91024465747208,64.75747487617195,64.85396202241631,2219700,64.87808227539062,-0.0013611983430747987,-0.0013621256151023448,0.0016289735192928582,65.2342742919922
2018-01-30,64.75746154785156,64.82178629877521,64.71725704493781,64.78158179586146,2735100,64.75746154785156,-0.0018591907052224466,-0.0018609211454064746,0.0016453718431594735,65.20592142740885
2018-01-31,64.77359008789062,64.89419755616632,64.66906688703871,64.89419755616632,3082600,64.77359008789062,0.0002490607206266926,0.00024902971015429995,0.001647012811195414,65.17783915201822
2018-02-01,64.59386444091797,64.79531735225139,64.57774476521251,64.76308414869544,2814300,64.59386444091797,-0.0027746747822497975,-0.0027785313277483886,0.001689492032089697,65.1472401936849
2018-02-02,64.40047454833984,64.5535807504451,64.36018764895036,64.49717417301514,3137600,64.40047454833984,-0.0029939359450310565,-0.0029984267369212777,0.0016859852921681537,65.11687927246093
2018-02-05,64.68248748779297,64.81142028093124,64.30376124062067,64.36016780065518,4349200,64.68248748779297,0.004379050642576265,0.004369490499716566,0.0018784606554651101,65.10019556681316
2018-02-06,64.47299194335938,64.66638501827632,64.47299194335938,64.65027149030615,3891500,64.47299194335938,-0.0032388294354500635,-0.0032440857962119356,0.0019474086951007184,65.07519251505533
2018-02-07,64.32796478271484,64.55359112870856,64.30379140962363,64.55359112870856,3797200,64.32796478271484,-0.002249425011513928,-0.0022519587683322243,0.0019691010677467926,65.04428558349609
2018-02-08,64.27962493896484,64.36826475686648,64.15875804896996,64.22321834101453,4639800,64.27962493896484,-0.0007514592434765266,-0.0007517417305010193,0.0019497861112762747,65.00959676106771
2018-02-09,64.11843872070312,64.31989165197942,64.10232519125748,64.15067192745,3725500,64.11843872070312,-0.0025075786987676096,-0.002510727939981256,0.0018575462536900046,64.96283315022787
2018-02-12,64.134521484375,64.2553944147283,64.10229444094323,64.20704770172803,5336200,64.134521484375,0.00025082899697426164,0.00025079754464072833,0.001865932088612696,64.91794611612956
2018-02-13,64.19091796875,64.20703148639646,64.08615858656931,64.15868478560603,2669400,64.19091796875,0.0008793467709702352,0.0008789603721009013,0.0018400603904693761,64.87145563761393
2018-02-14,63.981441497802734,64.09425462861357,63.941148459146916,64.06202142725982,3509700,63.981441497802734,-0.003263335025824765,-0.003268671316134824,0.00185925046748116,64.82414665222169
2018-02-15,64.04588317871094,64.14257659759383,64.02170367613805,64.03782334451998,1981200,64.04588317871094,0.001007193326683975,0.0010066864478067805,0.0018637510768369388,64.77710889180501
2018-02-16,64.18289947509766,64.23930604496735,64.13454659531291,64.20707284106253,1957800,64.18289947509766,0.002139345881208232,0.0021370607393673274,0.0019356038803751772,64.7357115427653
2018-02-20,64.11843872070312,64.13455225014879,64.01368540966746,64.13455225014879,2294300,64.11843872070312,-0.001004329111363056,-0.0010048337877807964,0.0019322103539472007,64.69511426289877
2018-02-21,63.8766975402832,64.13455706576431,63.84447047897209,64.11038369585296,2330100,63.8766975402832,-0.0037702287398627687,-0.0037773539670338616,0.002009418482271597,64.6461903889974
2018-02-22,63.9572639465332,64.0297840339404,63.92503074728973,63.949204109758796,2156000,63.9572639465332,0.0012612800810372082,0.0012604853355100744,0.0019977529407772567,64.60638313293457
2018-02-23,64.12650299072266,64.15873619969696,64.0459230422149,64.05397673356647,1660600,64.12650299072266,0.0026461270189876984,0.002642632188706375,0.002081245993394035,64.57195116678874
2018-02-26,64.15873718261719,64.27960403330253,64.15067734328613,64.22319745369734,2715300,64.15873718261719,0.0005026656747397773,0.0005025393806701867,0.002087677014777813,64.53859367370606
2018-02-27,64.02173614501953,64.19096200959252,63.93309636752141,64.16678249475689,3007200,64.02173614501953,-0.0021353449836100102,-0.00213762808342569,0.002106927895861296,64.50093549092611
2018-02-28,64.10232543945312,64.11037913027936,64.02979918702795,64.03785902570976,1947700,64.10232543945312,0.0012587802094439215,0.0012579886098663619,0.002120227030798842,64.46435635884603
2018-03-01,64.21134185791016,64.26786568240782,64.05792356892212,64.1305944172899,2877400,64.21134185791016,0.0017006624597417641,0.0016992179708342579,0.0021570262222376678,64.43382301330567
2018-03-02,64.09020233154297,64.15479656604387,64.01752534685941,64.0982727604601,4448000,64.09020233154297,-0.0018865752196123298,-0.001888357044025157,0.002154953200500195,64.40353965759277
2018-03-05,64.04981231689453,64.19516009561174,64.00136511086596,64.16285990471553,2229100,64.04981231689453,-0.0006302057596806465,-0.0006304044228005603,0.0021330635536714903,64.37646598815918
2018-03-06,64.07408142089844,64.17098206239922,64.06600482728108,64.09830504111467,1905000,64.07408142089844,0.00037890983792165933,0.00037883806971756917,0.0021369906899452356,64.35180956522623
2018-03-07,64.0578842163086,64.19515539709685,64.03366061506726,64.14670819461418,2167700,64.0578842163086,-0.0002527887131684725,-0.00025282066962082565,0.00206170826489002,64.32098579406738
2018-03-08,64.13058471679688,64.18710853274465,64.08213749187989,64.08213749187989,1479700,64.13058471679688,0.0011349188531233345,0.0011342753195812915,0.0020785233416629385,64.29499626159668
2018-03-09,64.04981231689453,64.08211250779074,63.97714150785167,64.01751212599832,2290800,64.04981231689453,-0.0012594988843316335,-0.001260292719677946,0.001997665858215919,64.26041933695475
2018-03-12,64.11441802978516,64.12249461833865,64.03367062614625,64.05789423117471,2253900,64.11441802978516,0.0010086791912984339,0.0010081708162724414,0.0020008050069831203,64.23201611836751
2018-03-13,64.13058471679688,64.17903810234775,64.09021408291068,64.14673789885846,2471700,64.13058471679688,0.0002521536888038245,0.00025212190340552715,0.0019968150601951413,64.20709953308105
2018-03-14,64.2678451538086,64.3162985312115,64.1144269138258,64.1144269138258,1733800,64.2678451538086,0.0021403272341562474,0.0021380399968643515,0.002028214057563172,64.19077898661295
2018-03-15,64.27591705322266,64.30014065984007,64.19516964428715,64.22746983998783,1590100,64.27591705322266,0.0001255977914731421,0.00012558990473089532,0.002027289526740793,64.17418988545735
2018-03-16,64.21940612792969,64.24362973940433,64.17095890498041,64.2032591071578,1492000,64.21940612792969,-0.0008791928281034478,-0.0008795795448002543,0.0019749166007426416,64.16170794169108
2018-03-19,64.17095184326172,64.24362266968855,64.13057505482485,64.15479866363378,1328100,64.17095184326172,-0.00075451156573203,-0.0007547963528425648,0.0019064908173110808,64.15405718485515
2018-03-20,64.09020233154297,64.1144259395599,64.04982554442624,64.07404915244317,2234600,64.09020233154297,-0.0012583499137738263,-0.0012591423008297816,0.0017163773074703283,64.13431434631347
2018-03-21,64.09020233154297,64.13057295802693,63.904477735691884,64.0256019364093,1760300,64.09020233154297,0.0,0.0,0.001624909839942903,64.12155469258626
2018-03-22,64.19518280029297,64.31630701883535,64.13865898639101,64.22748300261318,2871700,64.19518280029297,0.0016380111925209384,0.0016366711153622054,0.0016105499524496788,64.11712862650553
2018-03-23,64.21134185791016,64.23557163466758,64.13867100954238,64.19519483404004,2114500,64.21134185791016,0.00025171760422360023,0.00025168592866288154,0.0016062706463594479,64.1148525238037
2018-03-26,64.17095184326172,64.25169925950252,64.15479866363378,64.19517545207066,2303700,64.17095184326172,-0.0006290168291112064,-0.0006292147431954039,0.0015418478844781685,64.11660296122233
2018-03-27,64.3889389038086,64.42123908658998,64.20322055360309,64.20322055360309,1693500,64.3889389038086,0.0033969740869561615,0.0033912174036679196,0.0016599665845578773,64.12508354187011
2018-03-28,64.38092803955078,64.49397570355484,64.34862782688738,64.46167549089144,3251800,64.38092803955078,-0.00012441367095328282,-0.00012442141097602594,0.0016545178463378963,64.13141721089681
2018-03-29,64.54241943359375,64.55856645872984,64.40514815771336,64.40514815771336,2157300,64.54241943359375,0.0025083731931256903,0.002505232476051661,0.0015840256375287954,64.15011647542318
2018-04-02,64.5343017578125,64.58287050457282,64.4290612383827,64.4614424615852,2336700,64.5343017578125,-0.00012577272207159318,-0.00012578063212365464,0.001579892764945371,64.16639709472656
2018-04-03,64.46142578125,64.51000069152768,64.39666952768847,64.50190384380053,2580800,64.46142578125,-0.0011292595499985403,-0.001129897643991896,0.0015579787983661995,64.17568130493164
2018-04-04,64.46142578125,64.5180913631696,64.4209538947847,64.5180913631696,2226300,64.46142578125,0.0,0.0,0.001543138703329463,64.18711420694987
2018-04-05,64.3724136352539,64.40479486750763,64.32384487491758,64.40479486750763,1978300,64.3724136352539,-0.0013808590939046184,-0.001381813358394255,0.0013859327934627728,64.20363807678223
2018-04-06,64.5343017578125,64.55048928137033,64.43715808820502,64.50192053461001,2155900,64.5343017578125,0.0025148679910602656,0.0025117110023861106,0.0014352262905655737,64.22287267049154
2018-04-09,64.59910583496094,64.59910583496094,64.42910275956807,64.48577456875955,2052000,64.59910583496094,0.0010041803410476557,0.0010036764892461538,0.0013726324160897544,64.2386260986328
2018-04-10,64.4857406616211,64.56669064118779,64.46145010927229,64.51811571257772,1854600,64.4857406616211,-0.0017549031348742528,-0.0017564447812713916,0.0014191543318768781,64.24952621459961
2018-04-11,64.5343017578125,64.59906420421748,64.49382368478769,64.55858613119267,1645200,64.5343017578125,0.0007530516931832931,0.000752768292025213,0.0013538020378692768,64.26661173502605
2018-04-12,64.41288757324219,64.5181219392263,64.3967000462016,64.48574688514516,1397700,64.41288757324219,-0.0018813899161094216,-0.0018831619530614231,0.001395215673383018,64.27696380615234
2018-04-13,64.46142578125,64.46952262897716,64.37237898450702,64.38857267996131,1461800,64.46142578125,0.0007535480838771758,0.0007532643090695115,0.0013696819306022116,64.28529993693034
2018-04-16,64.46954345703125,64.46954345703125,64.35621225657835,64.35621225657835,1939600,64.46954345703125,0.00012593075134259557,0.00012592282273115907,0.0013157049881362115,64.29794464111328
2018-04-17,64.49383544921875,64.50193230051804,64.42907299100034,64.46955107140883,1588500,64.49383544921875,0.0003767979558237933,0.0003767269853011757,0.0013066727730683004,64.31274541219075
2018-04-18,64.28337097167969,64.44527095183535,64.25908041617681,64.44527095183535,1721200,64.28337097167969,-0.003263327046269082,-0.0032686633104539544,0.0014534341917828613,64.31972173055013
2018-04-19,64.12957000732422,64.19433247824419,64.08100124217881,64.19433247824419,1602300,64.12957000732422,-0.002392546657567607,-0.002395413370731416,0.0015226904463080354,64.32211125691732
2018-04-20,63.96764373779297,64.11335616355005,63.96764373779297,64.11335616355005,1576600,63.96764373779297,-0.002524986047976907,-0.0025281792014927294,0.0015774392029904662,64.31667989095052
2018-04-23,63.935279846191406,63.96765490104313,63.89480176349431,63.943370521860196,2263300,63.935279846191406,-0.0005059415934440814,-0.0005060696250782437,0.00156401137104011,64.31286214192708
2018-04-24,63.82195281982422,63.9029089983724,63.80576528976816,63.886715292227045,2664000,63.82195281982422,-0.0017725272594382169,-0.0017741000446922187,0.0015809112800310718,64.30311330159505
2018-04-25,63.73289108276367,63.789556683371266,63.70050985726115,63.75717545786875,2201300,63.73289108276367,-0.0013954718263161636,-0.0013964464038944005,0.0015949729389181815,64.28985684712728
2018-04-26,63.86243438720703,63.894815625172015,63.821956295728405,63.830053149242055,3297100,63.86243438720703,0.002032597333065267,0.0020305344020384954,0.0015896202004411688,64.27634315490722
2018-04-27,63.9595832824707,63.9838676688893,63.90291765546391,63.90291765546391,1407300,63.9595832824707,0.0015212212969308858,0.0015200654119032328,0.0016199042213174298,64.26579869588217
2018-04-30,63.99196243286133,64.032434350207,63.95958119333083,63.97576872505111,1602900,63.99196243286133,0.000506243923567018,0.0005061158253427522,0.0016185354715685858,64.25821723937989
2018-05-01,63.89295196533203,63.99031488245043,63.87672790749191,63.982199758517424,1410700,63.89295196533203,-0.0015472328674586144,-0.001548431068321679,0.0016356825621155415,64.24895057678222
2018-05-02,63.901126861572266,63.982259606715196,63.87678765703255,63.94980527065169,1434000,63.901126861572266,0.0001279467607737672,0.00012793857628508272,0.001622628408651953,64.24264806111654
2018-05-03,63.95787048339844,64.05522722557087,63.949755358208456,64.01466397967464,1477700,63.95787048339844,0.0008879909418357812,0.0008875969111259375,0.0016325318365596466,64.23823699951171
2018-05-04,63.9984130859375,64.05520656389437,63.91728043028838,64.03086738620212,1342100,63.9984130859375,0.0006338954413684927,0.000633694614517534,0.0016064418885668832,64.2316780090332
2018-05-07,63.96598815917969,64.01467272694524,63.94164897031076,64.00655760064636,1634400,63.96598815917969,-0.0005066520432979171,-0.0005067804348127864,0.0016066657155390913,64.22349955240885
2018-05-08,63.91729736328125,63.9578667968659,63.8523887455564,63.90107330386328,1380900,63.91729736328125,-0.0007611982132953443,-0.0007614880717578032,0.001608272163968254,64.21504440307618
2018-05-09,63.84426498413086,63.892943341106545,63.81181068280539,63.83614986129323,2260900,63.84426498413086,-0.0011426074343429127,-0.001143260707888305,0.0014727598218527058,64.19688860575359
2018-05-10,63.9741325378418,63.9984717378399,63.91733900783605,63.966017407832254,1695500,63.9741325378418,0.002034130297266623,0.0020320642554911986,0.0015322542622567814,64.18332875569662
2018-05-11,64.03900146484375,64.04711658981826,63.95786878517869,64.03900146484375,1457800,64.03900146484375,0.0010139868166807453,0.0010134730793011685,0.001463581499247657,64.16654815673829
2018-05-14,63.95787048339844,64.00654885448465,63.949755358208456,63.97409454375156,1519500,63.95787048339844,-0.0012668995391792448,-0.001267702734850917,0.0014747601534077803,64.14733378092448
2018-05-15,63.65764236450195,63.77934442414955,63.58462484272773,63.77934442414955,1602600,63.65764236450195,-0.004694154396125749,-0.00470520653941478,0.0016741885588567402,64.12054100036622
2018-05-16,63.609012603759766,63.714484501338596,63.600897476244896,63.68203018130774,2201300,63.609012603759766,-0.0007639265127623585,-0.0007642184533110282,0.0016734397644843776,64.09212722778321
2018-05-17,63.55220031738281,63.62521787336081,63.52786113205681,63.6089938131524,2036000,63.55220031738281,-0.0008931483771152937,-0.0008935474717785948,0.0016663612657291415,64.06478678385416
2018-05-18,63.72259521484375,63.72259521484375,63.62523226149542,63.62523226149542,1539700,63.72259521484375,0.002681180141835826,0.0026775921902248566,0.0016767269416938973,64.03772989908855
